method,lr,seed,best_val_acc,final_val_acc,score_05_05,summary_json,curve_csv
baseline_cagrad,2.617249767351296e-05,3,0.6857923577930677,0.6857923577930677,0.6857923577930677,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p62em05/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p62em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,3.242747260098683e-05,2,0.6537887580912076,0.6537887580912076,0.6537887580912076,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p24em05/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p24em05/baseline_cagrad_s2_curve.csv
baseline_cagrad,3.242747260098683e-05,3,0.6793003377139709,0.667236470339838,0.6732684040269045,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p24em05/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p24em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,4.017732630661116e-05,2,0.6716055759804629,0.6716055759804629,0.6716055759804629,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p02em05/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p02em05/baseline_cagrad_s2_curve.csv
baseline_cagrad,4.017732630661116e-05,3,0.688352014822033,0.688352014822033,0.688352014822033,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p02em05/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p02em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,4.977932042408958e-05,2,0.6562877551702321,0.6562877551702321,0.6562877551702321,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p98em05/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p98em05/baseline_cagrad_s2_curve.csv
baseline_cagrad,4.977932042408958e-05,3,0.6865531253569438,0.6717854717137826,0.6791692985353632,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p98em05/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p98em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,6.167609867748794e-05,2,0.6496788973142621,0.6496788973142621,0.6496788973142621,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p17em05/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p17em05/baseline_cagrad_s2_curve.csv
baseline_cagrad,6.167609867748794e-05,3,0.6851839286825626,0.6851839286825626,0.6851839286825626,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p17em05/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p17em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,7.641609237868178e-05,2,0.6441204907325758,0.6441204907325758,0.6441204907325758,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_7p64em05/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_7p64em05/baseline_cagrad_s2_curve.csv
baseline_cagrad,7.641609237868178e-05,3,0.664173865380394,0.6612140777777121,0.6626939715790531,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_7p64em05/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_7p64em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,9.4678802642208e-05,2,0.6623420598826112,0.6411691781599612,0.6517556190212862,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_9p47em05/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_9p47em05/baseline_cagrad_s2_curve.csv
baseline_cagrad,9.4678802642208e-05,3,0.6671395122631224,0.6671395122631224,0.6671395122631224,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_9p47em05/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_9p47em05/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.00011730612480602229,2,0.6389431805479684,0.6389431805479684,0.6389431805479684,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p17em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p17em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.00011730612480602229,3,0.6694847456584941,0.6554338838726439,0.6624593147655691,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p17em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p17em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.00014534115908719275,2,0.6426942226344984,0.6426942226344984,0.6426942226344984,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p45em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p45em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.00014534115908719275,3,0.6381911538309183,0.6262345378633124,0.6322128458471153,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p45em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p45em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.0001800762966105944,2,0.6629244361229094,0.6541923980117088,0.6585584170673091,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p80em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p80em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.0001800762966105944,3,0.6200176013677505,0.6200176013677505,0.6200176013677505,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p80em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p80em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.00022311279753543852,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p23em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p23em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.00022311279753543852,3,0.6118921740673107,0.6118921740673107,0.6118921740673107,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p23em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p23em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.00027643460778036053,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p76em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p76em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.00027643460778036053,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p76em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_2p76em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.0003424998172350203,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p42em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p42em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.0003424998172350203,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p42em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_3p42em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.00042435397560361605,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p24em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p24em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.00042435397560361605,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p24em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_4p24em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.0005257704896438752,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_5p26em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_5p26em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.0005257704896438752,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_5p26em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_5p26em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.0006514245739942696,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p51em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p51em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.0006514245739942696,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p51em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_6p51em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.0008071087745739543,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_8p07em04/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_8p07em04/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.0008071087745739543,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_8p07em04/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_8p07em04/baseline_cagrad_s3_curve.csv
baseline_cagrad,0.001,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p00em03/baseline_cagrad_s2.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p00em03/baseline_cagrad_s2_curve.csv
baseline_cagrad,0.001,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p00em03/baseline_cagrad_s3.json,runs_hpo60_topk_deberta_s23_step50/baseline_cagrad/lr_1p00em03/baseline_cagrad_s3_curve.csv
ours,2.0000000000000003e-06,2,0.6169860149617961,0.6169860149617961,0.6169860149617961,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p00em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p00em06/ours_s2_curve.csv
ours,2.0000000000000003e-06,3,0.6208014921618104,0.6194870961573236,0.620144294159567,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p00em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p00em06/ours_s3_curve.csv
ours,2.477980741884182e-06,2,0.6179529969459577,0.6174121984057194,0.6176825976758386,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p48em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p48em06/ours_s2_curve.csv
ours,2.477980741884182e-06,3,0.6172109977419601,0.6163272192311616,0.6167691084865609,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p48em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p48em06/ours_s3_curve.csv
ours,3.0701942785744396e-06,2,0.6135258951786563,0.6135258951786563,0.6135258951786563,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p07em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p07em06/ours_s2_curve.csv
ours,3.0701942785744396e-06,3,0.6319238507152269,0.6319238507152269,0.6319238507152269,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p07em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p07em06/ours_s3_curve.csv
ours,3.8039411480752295e-06,2,0.6494266230709084,0.6494266230709084,0.6494266230709084,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p80em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p80em06/ours_s2_curve.csv
ours,3.8039411480752295e-06,3,0.6460746002178159,0.6460746002178159,0.6460746002178159,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p80em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p80em06/ours_s3_curve.csv
ours,4.713046454095611e-06,2,0.658561189762331,0.658561189762331,0.658561189762331,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p71em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p71em06/ours_s2_curve.csv
ours,4.713046454095611e-06,3,0.6242329433247225,0.6242329433247225,0.6242329433247225,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p71em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p71em06/ours_s3_curve.csv
ours,5.839419174427227e-06,2,0.6382931256641601,0.6382931256641601,0.6382931256641601,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p84em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p84em06/ours_s2_curve.csv
ours,5.839419174427227e-06,3,0.6367394125693954,0.6367394125693954,0.6367394125693954,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p84em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p84em06/ours_s3_curve.csv
ours,7.234984129009947e-06,2,0.6316731289548585,0.6316731289548585,0.6316731289548585,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p23em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p23em06/ours_s2_curve.csv
ours,7.234984129009947e-06,3,0.6198922404875663,0.6198922404875663,0.6198922404875663,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p23em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p23em06/ours_s3_curve.csv
ours,8.964075669762173e-06,2,0.6132452662050776,0.6125917500477281,0.6129185081264028,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p96em06/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p96em06/ours_s2_curve.csv
ours,8.964075669762173e-06,3,0.6585746785489247,0.6585746785489247,0.6585746785489247,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p96em06/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p96em06/ours_s3_curve.csv
ours,1.1106403439231605e-05,2,0.6640806343939784,0.6640806343939784,0.6640806343939784,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p11em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p11em05/ours_s2_curve.csv
ours,1.1106403439231605e-05,3,0.6477525628524857,0.6477525628524857,0.6477525628524857,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p11em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p11em05/ours_s3_curve.csv
ours,1.376072691700608e-05,2,0.6684767176077903,0.6684767176077903,0.6684767176077903,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p38em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p38em05/ours_s2_curve.csv
ours,1.376072691700608e-05,3,0.6636849378700268,0.6636849378700268,0.6636849378700268,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p38em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p38em05/ours_s3_curve.csv
ours,1.704940814733421e-05,2,0.6648305769945254,0.6648305769945254,0.6648305769945254,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p70em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p70em05/ours_s2_curve.csv
ours,1.704940814733421e-05,3,0.6489140406968398,0.6424777148844015,0.6456958777906207,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p70em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p70em05/ours_s3_curve.csv
ours,2.1124052524808717e-05,2,0.6938245541070919,0.6938245541070919,0.6938245541070919,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p11em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p11em05/ours_s2_curve.csv
ours,2.1124052524808717e-05,3,0.653037390260379,0.6412406630732312,0.6471390266668051,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p11em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p11em05/ours_s3_curve.csv
ours,2.617249767351296e-05,2,0.6697632905155698,0.6697632905155698,0.6697632905155698,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p62em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p62em05/ours_s2_curve.csv
ours,2.617249767351296e-05,3,0.6714160458035531,0.6644131824706719,0.6679146141371125,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p62em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p62em05/ours_s3_curve.csv
ours,3.242747260098683e-05,2,0.6800569851180848,0.6800569851180848,0.6800569851180848,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p24em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p24em05/ours_s2_curve.csv
ours,3.242747260098683e-05,3,0.6865762485871274,0.6865762485871274,0.6865762485871274,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p24em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p24em05/ours_s3_curve.csv
ours,4.017732630661116e-05,2,0.6789646422537388,0.6789646422537388,0.6789646422537388,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p02em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p02em05/ours_s2_curve.csv
ours,4.017732630661116e-05,3,0.6922284177887471,0.6922284177887471,0.6922284177887471,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p02em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p02em05/ours_s3_curve.csv
ours,4.977932042408958e-05,2,0.6752270889538025,0.6752270889538025,0.6752270889538025,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p98em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p98em05/ours_s2_curve.csv
ours,4.977932042408958e-05,3,0.68774593564479,0.6683449658140419,0.678045450729416,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p98em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p98em05/ours_s3_curve.csv
ours,6.167609867748794e-05,2,0.6540957057517521,0.6469414286684799,0.650518567210116,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p17em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p17em05/ours_s2_curve.csv
ours,6.167609867748794e-05,3,0.6694680614151184,0.6694680614151184,0.6694680614151184,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p17em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p17em05/ours_s3_curve.csv
ours,7.641609237868178e-05,2,0.6368562984195124,0.6368562984195124,0.6368562984195124,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p64em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p64em05/ours_s2_curve.csv
ours,7.641609237868178e-05,3,0.6826383401469521,0.6826383401469521,0.6826383401469521,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p64em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_7p64em05/ours_s3_curve.csv
ours,9.4678802642208e-05,2,0.6369506407462071,0.6369506407462071,0.6369506407462071,runs_hpo60_topk_deberta_s23_step50/ours/lr_9p47em05/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_9p47em05/ours_s2_curve.csv
ours,9.4678802642208e-05,3,0.6720918396675657,0.6512762722255897,0.6616840559465778,runs_hpo60_topk_deberta_s23_step50/ours/lr_9p47em05/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_9p47em05/ours_s3_curve.csv
ours,0.00011730612480602229,2,0.671125123500163,0.631028401717579,0.6510767626088709,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p17em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p17em04/ours_s2_curve.csv
ours,0.00011730612480602229,3,0.6553650147093946,0.6553650147093946,0.6553650147093946,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p17em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p17em04/ours_s3_curve.csv
ours,0.00014534115908719275,2,0.6390409841482042,0.6342243109537566,0.6366326475509805,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p45em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p45em04/ours_s2_curve.csv
ours,0.00014534115908719275,3,0.6202569184580284,0.6202569184580284,0.6202569184580284,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p45em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p45em04/ours_s3_curve.csv
ours,0.0001800762966105944,2,0.6186003880065017,0.6160076283075439,0.6173040081570228,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p80em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p80em04/ours_s2_curve.csv
ours,0.0001800762966105944,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p80em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p80em04/ours_s3_curve.csv
ours,0.00022311279753543852,2,0.632493052058934,0.632493052058934,0.632493052058934,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p23em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p23em04/ours_s2_curve.csv
ours,0.00022311279753543852,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p23em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p23em04/ours_s3_curve.csv
ours,0.00027643460778036053,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p76em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p76em04/ours_s2_curve.csv
ours,0.00027643460778036053,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p76em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_2p76em04/ours_s3_curve.csv
ours,0.0003424998172350203,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p42em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p42em04/ours_s2_curve.csv
ours,0.0003424998172350203,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p42em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_3p42em04/ours_s3_curve.csv
ours,0.00042435397560361605,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p24em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p24em04/ours_s2_curve.csv
ours,0.00042435397560361605,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p24em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_4p24em04/ours_s3_curve.csv
ours,0.0005257704896438752,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p26em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p26em04/ours_s2_curve.csv
ours,0.0005257704896438752,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p26em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_5p26em04/ours_s3_curve.csv
ours,0.0006514245739942696,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p51em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p51em04/ours_s2_curve.csv
ours,0.0006514245739942696,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p51em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_6p51em04/ours_s3_curve.csv
ours,0.0008071087745739543,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p07em04/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p07em04/ours_s2_curve.csv
ours,0.0008071087745739543,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p07em04/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_8p07em04/ours_s3_curve.csv
ours,0.001,2,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p00em03/ours_s2.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p00em03/ours_s2_curve.csv
ours,0.001,3,0.6160076283075439,0.6160076283075439,0.6160076283075439,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p00em03/ours_s3.json,runs_hpo60_topk_deberta_s23_step50/ours/lr_1p00em03/ours_s3_curve.csv
